"@timestamp","@version","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.type","agent.version","ecs.version","event.dataset","event.module","event.timezone","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","input.type","log.file.path","log.offset","service.type","system.syslog.hostname","system.syslog.message","system.syslog.pid","system.syslog.program","system.syslog.timestamp","system.syslog.timestamp_tz",tags,"td.client-decoy","td.client_addr","td.client_geoip.city_name","td.client_geoip.continent_code","td.client_geoip.country_code2","td.client_geoip.country_code3","td.client_geoip.country_name","td.client_geoip.dma_code","td.client_geoip.ip","td.client_geoip.latitude","td.client_geoip.location.lat","td.client_geoip.location.lon","td.client_geoip.longitude","td.client_geoip.postal_code","td.client_geoip.region_code","td.client_geoip.region_name","td.client_geoip.timezone","td.core","td.decoy_hostname","td.decoy_port","td.detector_addr","td.detector_geoip.city_name","td.detector_geoip.continent_code","td.detector_geoip.country_code2","td.detector_geoip.country_code3","td.detector_geoip.country_name","td.detector_geoip.dma_code","td.detector_geoip.ip","td.detector_geoip.latitude","td.detector_geoip.location.lat","td.detector_geoip.location.lon","td.detector_geoip.longitude","td.detector_geoip.postal_code","td.detector_geoip.region_code","td.detector_geoip.region_name","td.detector_geoip.timezone","td.hostname-core","td.loglevel","timestamp_raw"
"May 19, 2020 @ 21:32:01.000",1,g8TZLnIBDk9DYwwExcYX,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,848,847",system,motorllama,"May 19, 2020 17:32:01.497991 (Core 1) INFO: faileddecoy 5.218.55.210 sms.wccnet.edu 198.111.176.95:443",7332,tapdance,"May 19 17:32:01","May 19 17:32:01 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:198.111.176.95","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"sms.wccnet.edu",443,"198.111.176.95","Ann Arbor",NA,US,US,"United States",505,"198.111.176.95","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:32:01.497991"
"May 19, 2020 @ 21:32:01.000",1,hsTZLnIBDk9DYwwExcYZ,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,848,543",system,motorllama,"May 19, 2020 17:32:01.497985 (Core 1) INFO: faileddecoy 5.218.55.210 sheriffsale.adamscounty.us 64.113.57.156:443",7332,tapdance,"May 19 17:32:01","May 19 17:32:01 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:64.113.57.156","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"sheriffsale.adamscounty.us",443,"64.113.57.156",,NA,US,US,"United States",,"64.113.57.156","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 17:32:01.497985"
"May 19, 2020 @ 21:32:01.000",1,iMTZLnIBDk9DYwwExcYZ,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,848,392",system,motorllama,"May 19, 2020 17:32:01.497980 (Core 1) INFO: faileddecoy 5.218.55.210 www.tbaisd.k12.mi.us 136.228.36.43:443",7332,tapdance,"May 19 17:32:01","May 19 17:32:01 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:136.228.36.43","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"www.tbaisd.k12.mi.us",443,"136.228.36.43","Traverse City",NA,US,US,"United States",540,"136.228.36.43","44.694","44.694","-85.676","-85.676",49684,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:32:01.497980"
"May 19, 2020 @ 21:32:01.000",1,esTZLnIBDk9DYwwExcYP,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,848,993",system,motorllama,"May 19, 2020 17:32:01.497995 (Core 1) INFO: faileddecoy 5.218.55.210 wcclib.wccnet.edu 198.111.176.116:443",7332,tapdance,"May 19 17:32:01","May 19 17:32:01 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:198.111.176.116","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"wcclib.wccnet.edu",443,"198.111.176.116","Ann Arbor",NA,US,US,"United States",505,"198.111.176.116","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:32:01.497995"
"May 19, 2020 @ 21:32:01.000",1,h8TZLnIBDk9DYwwExcYZ,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,849,143",system,motorllama,"May 19, 2020 17:32:01.497999 (Core 1) INFO: faileddecoy 5.218.55.210 snootles.dsc.umich.edu 141.211.226.248:443",7332,tapdance,"May 19 17:32:01","May 19 17:32:01 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.218.55.210:141.211.226.248","5.218.55.210",,AS,IR,IR,Iran,,"5.218.55.210","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",1,"snootles.dsc.umich.edu",443,"141.211.226.248","Ann Arbor",NA,US,US,"United States",505,"141.211.226.248","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:32:01.497999"
"May 19, 2020 @ 21:31:56.000",1,cMTZLnIBDk9DYwwEscV5,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,804,509",system,motorllama,"May 19, 2020 17:31:56.381611 (Core 0) INFO: faileddecoy 95.47.57.55 srotrain.isr.umich.edu 141.211.33.80:443",7332,tapdance,"May 19 17:31:56","May 19 17:31:56 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.55:141.211.33.80","95.47.57.55",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.55","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",0,"srotrain.isr.umich.edu",443,"141.211.33.80","Ann Arbor",NA,US,US,"United States",505,"141.211.33.80","42.254","42.254","-83.837","-83.837",48106,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:31:56.381611"
"May 19, 2020 @ 21:31:52.000",1,ksTZLnIBDk9DYwwEocTU,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,772,326",system,motorllama,"May 19, 2020 17:31:52.503491 (Core 0) INFO: faileddecoy 5.121.158.111 rhinorealty.com 74.3.177.40:443",7332,tapdance,"May 19 17:31:52","May 19 17:31:52 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:74.3.177.40","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"rhinorealty.com",443,"74.3.177.40",Edmonton,NA,CA,CA,Canada,,"74.3.177.40","53.543","53.543","-113.497","-113.497",T5J,AB,Alberta,"America/Edmonton","motorllama:0",INFO,"May 19, 2020 17:31:52.503491"
"May 19, 2020 @ 21:31:52.000",1,k8TZLnIBDk9DYwwEocTW,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,772,020",system,motorllama,"May 19, 2020 17:31:52.503481 (Core 0) INFO: faileddecoy 5.121.158.111 www.parchment.k12.mi.us 69.58.39.3:443",7332,tapdance,"May 19 17:31:52","May 19 17:31:52 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:69.58.39.3","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"www.parchment.k12.mi.us",443,"69.58.39.3",Kalamazoo,NA,US,US,"United States",563,"69.58.39.3","42.274","42.274","-85.546","-85.546",49001,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:31:52.503481"
"May 19, 2020 @ 21:31:52.000",1,lcTZLnIBDk9DYwwEocTX,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,772,172",system,motorllama,"May 19, 2020 17:31:52.503486 (Core 0) INFO: faileddecoy 5.121.158.111 www.ps.charemisd.org 198.108.221.105:443",7332,tapdance,"May 19 17:31:52","May 19 17:31:52 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:198.108.221.105","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"www.ps.charemisd.org",443,"198.108.221.105",,NA,US,US,"United States",,"198.108.221.105","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:31:52.503486"
"May 19, 2020 @ 21:31:52.000",1,nsTZLnIBDk9DYwwEocTZ,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,772,471",system,motorllama,"May 19, 2020 17:31:52.503497 (Core 0) INFO: faileddecoy 5.121.158.111 www.goodyear.hk 64.113.50.54:443",7332,tapdance,"May 19 17:31:52","May 19 17:31:52 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:64.113.50.54","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"www.goodyear.hk",443,"64.113.50.54",,NA,US,US,"United States",,"64.113.50.54","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:31:52.503497"
"May 19, 2020 @ 21:31:49.000",1,wcTZLnIBDk9DYwwElsMm,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,741,186",system,motorllama,"May 19, 2020 17:31:49.346200 (Core 0) INFO: faileddecoy 5.121.158.111 resources.realtysouth.com 64.113.57.19:443",7332,tapdance,"May 19 17:31:49","May 19 17:31:49 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:64.113.57.19","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"resources.realtysouth.com",443,"64.113.57.19",,NA,US,US,"United States",,"64.113.57.19","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:31:49.346200"
"May 19, 2020 @ 21:31:49.000",1,x8TZLnIBDk9DYwwElsMp,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,742,325",system,motorllama,"May 19, 2020 17:31:49.361893 (Core 3) INFO: faileddecoy 188.209.195.138 caen-sw-admin.engin.umich.edu 141.211.217.210:443",7332,tapdance,"May 19 17:31:49","May 19 17:31:49 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","188.209.195.138:141.211.217.210","188.209.195.138",,AS,IR,IR,Iran,,"188.209.195.138","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",3,"caen-sw-admin.engin.umich.edu",443,"141.211.217.210","Ann Arbor",NA,US,US,"United States",505,"141.211.217.210","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 17:31:49.361893"
"May 19, 2020 @ 21:31:49.000",1,u8TZLnIBDk9DYwwElsMl,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,741,499",system,motorllama,"May 19, 2020 17:31:49.346208 (Core 0) INFO: faileddecoy 5.121.158.111 bms.gmsuae.com 64.113.50.8:443",7332,tapdance,"May 19 17:31:49","May 19 17:31:49 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:64.113.50.8","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"bms.gmsuae.com",443,"64.113.50.8",,NA,US,US,"United States",,"64.113.50.8","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:31:49.346208"
"May 19, 2020 @ 21:31:49.000",1,xsTZLnIBDk9DYwwElsMp,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,741,342",system,motorllama,"May 19, 2020 17:31:49.346204 (Core 0) INFO: faileddecoy 5.121.158.111 www.integritypartners.pl 141.193.179.64:443",7332,tapdance,"May 19 17:31:49","May 19 17:31:49 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:141.193.179.64","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"www.integritypartners.pl",443,"141.193.179.64",,NA,US,US,"United States",,"141.193.179.64","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:0",INFO,"May 19, 2020 17:31:49.346204"
"May 19, 2020 @ 21:31:49.000",1,uMTZLnIBDk9DYwwElsMl,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,741,039",system,motorllama,"May 19, 2020 17:31:49.346195 (Core 0) INFO: faileddecoy 5.121.158.111 autograder.io 141.212.115.164:443",7332,tapdance,"May 19 17:31:49","May 19 17:31:49 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","5.121.158.111:141.212.115.164","5.121.158.111",,AS,IR,IR,Iran,,"5.121.158.111","35.696","35.696","51.423","51.423",,,,"Asia/Tehran",0,"autograder.io",443,"141.212.115.164","Ann Arbor",NA,US,US,"United States",505,"141.212.115.164","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:0",INFO,"May 19, 2020 17:31:49.346195"
"May 19, 2020 @ 21:31:46.000",1,JMTZLnIBDk9DYwwEisNa,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,729,444",system,motorllama,"May 19, 2020 17:31:46.805039 (Core 1) INFO: faileddecoy 120.84.137.240 merrillvillechoir.com 208.64.37.41:443",7332,tapdance,"May 19 17:31:46","May 19 17:31:46 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","120.84.137.240:208.64.37.41","120.84.137.240",Dongguan,AS,CN,CN,China,,"120.84.137.240","23.031","23.031","113.717","113.717",,GD,Guangdong,"Asia/Shanghai",1,"merrillvillechoir.com",443,"208.64.37.41",,NA,US,US,"United States",,"208.64.37.41","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:1",INFO,"May 19, 2020 17:31:46.805039"
"May 19, 2020 @ 21:31:45.000",1,7sTZLnIBDk9DYwwEhsJy,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,721,824",system,motorllama,"May 19, 2020 17:31:45.734412 (Core 3) INFO: faileddecoy 95.85.101.113 datacover.com 208.92.219.150:443",7332,tapdance,"May 19 17:31:45","May 19 17:31:45 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.101.113:208.92.219.150","95.85.101.113",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.101.113","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",3,"datacover.com",443,"208.92.219.150",,NA,US,US,"United States",,"208.92.219.150","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 17:31:45.734412"
"May 19, 2020 @ 21:31:45.000",1,8sTZLnIBDk9DYwwEhsJ0,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,722,122",system,motorllama,"May 19, 2020 17:31:45.734421 (Core 3) INFO: faileddecoy 95.85.101.113 www.selfcheck.webapp.msu.edu 35.8.12.219:443",7332,tapdance,"May 19 17:31:45","May 19 17:31:45 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.101.113:35.8.12.219","95.85.101.113",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.101.113","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",3,"www.selfcheck.webapp.msu.edu",443,"35.8.12.219","East Lansing",NA,US,US,"United States",551,"35.8.12.219","42.731","42.731","-84.485","-84.485",48824,MI,Michigan,"America/Detroit","motorllama:3",INFO,"May 19, 2020 17:31:45.734421"
"May 19, 2020 @ 21:31:45.000",1,"_8TZLnIBDk9DYwwEhsJ2","re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,721,970",system,motorllama,"May 19, 2020 17:31:45.734417 (Core 3) INFO: faileddecoy 95.85.101.113 locates.casperwy.gov 64.113.50.196:443",7332,tapdance,"May 19 17:31:45","May 19 17:31:45 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.85.101.113:64.113.50.196","95.85.101.113",Ashgabat,AS,TM,TM,Turkmenistan,,"95.85.101.113","37.95","37.95","58.383","58.383",,S,Ashgabat,"Asia/Ashgabat",3,"locates.casperwy.gov",443,"64.113.50.196",,NA,US,US,"United States",,"64.113.50.196","37.751","37.751","-97.822","-97.822",,,,"America/Chicago","motorllama:3",INFO,"May 19, 2020 17:31:45.734417"
"May 19, 2020 @ 21:31:45.000",1,48TZLnIBDk9DYwwEhsJw,"re-tapdance-2020.05.19",,"_doc","7e64d42b-29ef-4e8f-95ef-5cb618261ade",motorllama,"195aca92-bf95-4438-aa54-06bf94bc4c43",filebeat,"7.6.0","1.4.0","system.syslog",system,"-04:00",syslog,"x86_64",false,motorllama,ae9d65a696424eaea212376d05ede3c7,motorllama,xenial,debian,"4.4.0-137-generic",Ubuntu,ubuntu,"16.04.6 LTS (Xenial Xerus)",log,"/var/log/syslog","458,724,177",system,motorllama,"May 19, 2020 17:31:45.840674 (Core 1) INFO: faileddecoy 95.47.57.59 d-idm.med.umich.edu 141.214.9.179:443",7332,tapdance,"May 19 17:31:45","May 19 17:31:45 -04:00","[""beats_input_codec_plain_applied"",""_geoip_lookup_failure"",""tapdance"",""grokked"",""faileddecoy""]","95.47.57.59:141.214.9.179","95.47.57.59",Gyami,AS,TM,TM,Turkmenistan,,"95.47.57.59","37.907","37.907","58.47","58.47",,S,Ashgabat,"Asia/Ashgabat",1,"d-idm.med.umich.edu",443,"141.214.9.179","Ann Arbor",NA,US,US,"United States",505,"141.214.9.179","42.307","42.307","-83.706","-83.706",48105,MI,Michigan,"America/Detroit","motorllama:1",INFO,"May 19, 2020 17:31:45.840674"
